name,category,roadAddress,address,latitude,longitude,period,count,items
장승백이전통시장,상설장,인천광역시 남동구 인주대로888번길 35,인천광역시 남동구 만수동 1082-1,37.44656416,126.7352271,매일,146.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
명산시장,상설장,전북특별차치도 군산시 오룡로51-18,전북특별차치도 군산시 명산동 21-1,35.98251006,126.7095374,매일,65.0,농산물+수산물
고성오일시장,4일장,제주특별자치도 서귀포시 성산읍 고성오조로 93,제주특별자치도 서귀포시 성산읍 고성리 1180-34,33.4518552,126.9128143,4일+9일,67.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
서귀포매일올레시장,상설장,제주특별자치도 서귀포시 중앙로 62번길 18,제주특별자치도 서귀포시 서귀동 277-1,33.25014646,126.5632316,매일,225.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
서귀포향토오일시장,5일장,제주특별자치도 서귀포시 토평서로11번길 142,제주특별자치도 서귀포시 동홍동 779-1,33.26778279,126.5737587,5일+10일,545.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
모슬포중앙시장,상설장,제주특별자치도 서귀포시 대정읍 상모로 327,제주특별자치도 서귀포시 대정읍 하모리 824-2,33.22207249,126.2545119,매일,59.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
대정오일시장,상설장,제주특별자치도 서귀포시 대정읍 신영로36번길 65,제주특별자치도 서귀포시 대정읍 하모리 1089-15,33.22061006,126.2482168,1일+6일,198.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
진안고원시장,상설장+4일장,전북특별차치도 진안군 진안읍시장1길16,전북특별차치도 진안군 진안읍 군상리 406-7,35.79264222,127.4296267,4일+9일,70.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
정읍연지시장,상설장,전북특별차치도 정읍시 연지시장 3길 50-9외,전북특별차치도 정읍시 연지동 31-1,35.573166,126.8472538,매일,39.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
신태인시장,상설장+3일장,전북특별차치도 정읍시 신태인읍 신태인2길 14,전북특별차치도 정읍시 신태인읍 신태인리 142-105,35.68729453,126.8865644,3일+8일,46.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
굴비골영광시장(구 영광매일시장),상설장,전라남도 영광군 영광읍 중앙로3길 5-22,전라남도 영광군 영광읍 도동리 186,35.27513263,126.5123207,매일,66.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
무안전통시장,상설장+4일장,전라남도 무안군 무안읍 승달로 11,전라남도 무안군 무안읍 성내리 21-6,34.99348251,126.4724295,4일+9일,65.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
남평5일시장,상설장,전라남도 나주시 남평읍 지석로 21,전라남도 나주시 남평읍 남평리 69-1,35.04581389,126.8415451,1일+6일,38.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점
연수송도역전시장,상설장,인천광역시 연수구 한나루로196번길 14,인천광역시 연수구 옥련동 308-18,37.42645827,126.657697,매일,63.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
거북시장,상설장,인천광역시 서구 거북로 117,인천광역시 서구 석남동 548-7,37.50338084,126.6749097,매일,59.0,농산물+수산물+가공식품+의류+신발+음식점
신거북시장,상설장,인천광역시 서구 거북로99,인천광역시 서구 석남동 541-15,37.50326747,126.6729889,매일,90.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
장수시장,5일장,전북특별차치도 장수군 장수읍 시장로 11,전북특별차치도 장수군 장수읍 장수리 460-15,35.64910345,127.5174697,5일+10일,33.0,농산물+수산물+가공식품+의류+신발+음식점
장계시장,3일장,전북특별차치도 장수군 장계면 시장천변길 36,전북특별차치도 장수군 장계면 장계리 464-1,35.72943479,127.5822739,3일+8일,38.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
산서시장,상설장,전북특별차치도 장수군 산서면 보산로 1864-11,전북특별차치도 장수군 산서면 동화리 839-73,35.58450071,127.3958978,2일+7일,16.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
임실시장,상설장,전북특별차치도 임실군 임실읍 운수로 26,전북특별차치도 임실군 임실읍 이도리 233-1,35.61445375,127.2827133,1일+6일,64.0,농산물
관촌시장,5일장,전북특별차치도 임실군 관촌면 사선1길 70-3,전북특별차치도 임실군 관촌면 관촌리 586,35.67877664,127.2676851,5일+10일,26.0,농산물+가공식품+음식점
강진시장,상설장,전북특별차치도 임실군 강진면 호국로 14-12,전북특별차치도 임실군 강진면 갈담리 515-4,35.5290276,127.161009,2일+7일,17.0,수산물+가정용품+음식점
황등시장,상설장+5일장,전북특별차치도 익산시 석재길 22,전북특별차치도 익산시 황등면 황등리 58,35.99943493,126.9523869,5일+10일,32.0,가공식품
서동시장,상설장,전북특별차치도 익산시 중앙로3길 39,전북특별차치도 익산시 창인동1가 115-13,35.94271026,126.950548,매일,60.0,농산물+축산물+수산물+가공식품
중앙시장,상설장,전북특별차치도 익산시 중앙로 3길 27,전북특별차치도 익산시 창인동1가 137-1,35.94206103,126.9497282,매일,151.0,농산물+가공식품+의류+근린생활서비스
매일시장,상설장,전북특별차치도 익산시 중앙로 3길 13,전북특별차치도 익산시 창인동1가 88-5,35.94039371,126.9496739,매일,58.0,의류
익산남부시장,상설장,전북특별차치도 익산시 평동로11길 12,전북특별차치도 익산시 인화동2가 7,35.93194154,126.9533804,매일,39.0,가공식품
익산 구시장,상설장,전북특별차치도 익산시 인북로8길 22,전북특별차치도 익산시 인화동1가 131-8,35.93152656,126.952339,매일,70.0,가공식품
금산인삼전통시장,상설장,충청남도 금산군 금산읍 건삼전1길 20-8,충청남도 금산군 금산읍 중도리 531-1,36.10045233,127.4921846,2일+7일,110.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
중부프라자,상설장,충청남도 금산군 금산읍 비범로 19,충청남도 금산군 금산읍 상리 89-4,36.10453057,127.4910218,매일,17.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
금산국제인삼시장(금산인삼국제시장),상설장,충청남도 금산군 금산읍 인삼약초로 45,충청남도 금산군 금산읍 중도리 8-1,36.10191794,127.4983403,매일,201.0,농산물
금산금빛시장(금산시장),상설장,충청남도 금산군 금산읍 금산천길 98,충청남도 금산군 금산읍 하옥리 335-12,36.09951247,127.490976,2일+7일,211.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
금산수삼센타,상설장,충청남도 금산군 금산읍 인삼약초로 24,충청남도 금산군 금산읍 중도리 24,36.10015574,127.4964497,2일+7일,285.0,농산물+가공식품
산성시장활성화구역,상설장,충청남도 공주시 국고개길 11,충청남도 공주시 중동 63,36.4548805,127.1256762,매일,257.0,의류+신발+음식점+근린생활서비스
유구시장,상설장+3일장,충청남도 공주시 유구읍 시장길 28,충청남도 공주시 유구읍 석남리 276-5,36.55270354,126.9518599,3일+8일,72.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
공주산성시장,상설장,충청남도 공주시 용당길 22,충청남도 공주시 산성동 190-1,36.45881276,127.1226147,1일+6일,567.0,농산물+축산물+수산물+의류+음식점
화북종합시장,상설장,제주특별자치도 제주시 청풍길 14,제주특별자치도 제주시 화북일동 1947,33.52264949,126.5658711,매일,24.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
한림매일시장,상설장,제주특별자치도 제주시 한림읍 한림로 681,제주특별자치도 제주시 한림읍 한림리 1315-4,33.41565321,126.264774,매일,57.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
한림민속오일시장(한림오일시장),4일장,제주특별자치도 제주시 한림읍 한수풀로4길 10,제주특별자치도 제주시 한림읍 대림리 1698-4,33.41983074,126.2745011,4일+9일,144.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
함덕오일시장,5일장,제주특별자치도 제주시 조천읍 함덕16길 15-13,제주특별자치도 제주시 조천읍 함덕리 972-7,33.54025266,126.6679607,5일+10일,38.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
신산시장,상설장,제주특별자치도 제주시 고마로17길 11,제주특별자치도 제주시 일도이동 377-11,33.50606424,126.5419541,매일,28.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
제주칠성로상점가(칠성로상점가),상설장,제주특별자치도 제주시 관덕로 13길 12,제주특별자치도 제주시 일도일동 1476-20,33.51402881,126.5261117,매일,167.0,의류+신발+음식점+근린생활서비스
동문시장(주),상설장,제주특별자치도 제주시 동문로 16,제주특별자치도 제주시 일도일동 1148-2,33.51279665,126.5283141,매일,78.0,의류+신발+음식점
제주시동문공설시장,상설장,제주특별자치도 제주시 동문로 4길9,제주특별자치도 제주시 일도일동 1103,33.51208951,126.5282426,매일,69.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
중앙로상점가,상설장,제주특별자치도 제주시 중앙로 91,제주특별자치도 제주시 이도일동 1460,33.51010018,126.523959,매일,136.0,농산물+가공식품+의류+신발+가정용품+음식점
보성시장,상설장,제주특별자치도 제주시 동광로 1길 32,제주특별자치도 제주시 이도일동 1289-5,33.50330767,126.5279393,매일,42.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
제주시동문재래시장,상설장,제주특별자치도 제주시 관덕로14길 20,제주특별자치도 제주시 이도일동 1436-7,33.5115942,126.5260281,매일,330.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
제주동문수산시장,상설장,제주특별자치도 제주시 오현길 81,제주특별자치도 제주시 이도일동 1348-1,33.51206774,126.5249062,매일,96.0,농산물+축산물+수산물+가공식품+음식점
영암5일시장,5일장,전라남도 영암군 영암읍 오일시장길 28,전라남도 영암군 영암읍 동무리 17-3,34.80123497,126.7005743,5일+10일,120.0,농산물+수산물+가공식품+의류
제주시민속오일시장,상설장,제주특별자치도 제주시 오일장서길 26,제주특별자치도 제주시 도두일동 1212,33.49724208,126.474894,2일+7일,911.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
도남시장,상설장,,제주특별자치도 제주시 도남동 923의 13,33.49640447,126.528941,매일,93.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
세화오일시장,5일장,제주특별자치도 제주시 구좌읍 해맞이해안로 1412,제주특별자치도 제주시 구좌읍 세화리 1500-5,33.52618615,126.857297,5일+10일,156.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
표선오일시장,상설장,제주특별자치도 서귀포시 표선면 표선동서로 203-1,제주특별자치도 서귀포시 표선면 표선리 1001-1,33.32271206,126.8303863,2일+7일,47.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
중문오일시장,3일장,제주특별자치도 서귀포시 천제연로188번길 12,제주특별자치도 서귀포시 중문동 2123-1,33.25058008,126.4239435,3일+8일,67.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
고덕시장,상설장+3일장,충청남도 예산군 고덕면 용고길 342,충청남도 예산군 고덕면 대천리 783-3,36.74392963,126.7052158,3일+8일,30.0,농산물+축산물+수산물+가공식품+의류+신발+음식점+근린생활서비스
온양온천시장(온양전통시장),상설장+4일장,충청남도 아산시 시장길 29,충청남도 아산시 온천동 94-6,36.78329506,127.0042346,4일+9일,377.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
둔포전통시장(둔포시장),상설장,충청남도 아산시 둔포면 둔포면로 25번길 15,충청남도 아산시 둔포면 둔포리 450-8,36.92946679,127.0360407,2일+7일,155.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
